TargetVariable,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7
0,7200.977016328541,499.81689089116037,3290.010241946227,766.0036222817363,6510.902783890471,657.303999232536,6770.1288058484015
0,5810.87875594022,788.0123662988555,5000.627571838535,887.428582049136,1710.9794136498165,527.766693919015,2730.488810825918
0,740.8790314529726,260.01680484746026,10.077264496943842,258.81682220654653,6050.114366555049,818.3350446472448,1780.8419477590548
0,9150.977776779206,121.43061246854197,700.7959785933141,980.0472707172063,9470.765217710295,611.1385367475267,1800.2556069631669
0,2640.8371930687003,586.4836014923645,6810.92837252379,762.8754425492723,2140.1146256686206,158.0694174840155,6600.384486618693
1,4950.786541230088,458.9103313860371,7620.488301036966,68.33114730347693,6780.023941161635,954.4054138920087,5870.862509855883
1,90.43708108691386,194.61018804899814,1750.3046399483521,65.4269210558877,370.9596006859234,863.0235524982915,2260.0387984956897
1,6020.500586776728,407.4365958015824,4260.8670554765695,786.5589435798477,3410.781689375863,195.76784810067903,3860.015852486715
0,8060.756141822106,430.7677448834896,8920.125240530198,125.99997778646168,4630.235144762006,374.7191268190619,5180.877805912075
0,2460.803753775584,758.7280669955869,8740.216852405601,456.79899195247793,9720.729941985992,865.2265065466399,640.9958252882553
0,1970.4452047063296,494.65528126763263,7490.713296250495,377.4277046685287,5520.807816613096,243.66933365624604,7520.061031325355
0,9630.83069180379,61.31366848290244,5120.643467180422,130.38054442506933,3260.526273722969,667.8018549285813,4610.115097459919
0,5050.169419051616,432.05504656799303,5160.677121118726,266.21277399453714,850.0720406681082,713.9958455182814,5200.6514322622015
0,6710.234903282883,142.6088106940549,2170.1834084560664,90.53460485732583,3510.237944259025,954.4528371813201,4620.601526061265
1,7300.795624447916,615.8753877775399,7730.719462197664,484.32527910560754,550.1920740652888,316.14604910279706,1890.7819605765658
0,9740.251984530089,841.9147207602695,3840.6971025160515,674.293417523433,4670.335809737049,294.6492710568677,9120.040437476622
0,5660.915012944091,946.6720811176386,270.2007984735573,285.59652500557235,2720.004583301498,130.0579773184711,9620.624811734064
1,240.74685095262123,791.8296282671188,8430.548718476459,645.891084160596,8840.005507729498,548.6799554333393,1440.8611108972987
0,4310.345374631471,590.3707210782572,3840.704668332076,85.94483100934305,9370.56832806805,542.3117227162961,8870.831221810718
0,7890.562845838835,154.6582030340884,3950.498393704987,131.61820919302943,330.3287528806525,146.41432771901984,3820.788213489008
0,6880.726837828512,357.5372419592316,8720.468674280752,866.9131465355589,950.1054779093715,982.0885164388483,9170.573061202776
1,6220.207561980923,430.42119045748285,7250.905542254958,110.36251790212702,2180.965047028904,415.4161673684029,3470.84696574663
1,2750.45350835991,732.1908960333762,6290.932262255144,633.6181022006364,9530.925078180164,149.05677619650945,9420.762312401774
0,9840.33773391555,971.7911399981543,5380.392322648177,803.8414182127508,9070.872916796909,58.6496826553614,2960.9522823365255
1,5410.3381463800515,903.2845192901091,2290.6656280474513,445.74515583296613,3020.285617310376,599.3871640798304,1620.371115588523
0,900.9555835484329,687.2815569931817,8830.007150385181,127.77213996051503,7370.249547680405,417.39974323483835,7650.037466692272
1,6720.900641912309,264.42926521851706,4070.067176471129,347.47404367010597,520.2864424472366,660.691273089022,9800.54338268126
0,4930.262047917219,496.5168429765398,390.5025093096296,505.6122114120468,2150.414178075956,146.0300822400565,3700.1071236157068
1,1990.0391051406489,582.9512524015349,7220.537883526728,136.86667274541682,3830.7057868764473,580.3604694872189,6680.981039386281
0,8720.184200189473,583.4404068891301,7310.605371031813,791.078804718136,7840.6158644128855,330.4351731640395,7270.705190024267
0,6460.675718119356,437.97994271377803,9590.1777178727,626.3832937897366,8860.04580342029,981.4195086826322,8070.14560927548
0,7770.779888115935,184.59595634878417,790.3085293890738,807.0274399059068,330.61081768062525,946.365401238072,7930.973709412179
1,4530.09399717003,451.18604474908994,3810.1681014091873,631.2924738801986,4520.412790821345,87.24005317963709,9900.936488896277
0,7970.13502088526,439.99322976201285,8420.501925321289,849.4924472469417,5990.503944915349,327.9504775337034,1510.3208546917479
1,7580.7715768524295,756.1269270233889,5030.095942987939,999.6808625627718,5010.9107993881735,115.0990534019089,4290.96770975795
0,310.61417201881153,482.8800854100583,4950.304147953817,998.3983908577354,5000.475713693924,127.84475708424095,5550.317522155884
1,4140.572866033531,547.0224529486796,1550.628557356328,49.23892050437189,2770.2988560623803,345.16208435103476,1560.1040924714712
0,4730.615177180227,840.0693738134164,5710.923936542328,59.61322580019368,2020.8447024061961,419.66230136404795,3660.1568965460833
0,6800.236183670813,323.7679355296185,8210.948331559966,10.15371527460883,8420.102783958893,541.4689407375473,6400.17930851051
0,3650.7740938868906,907.1492489098213,3150.4891370257574,44.94740881206507,2020.850546466985,556.6176021401267,3280.7551390781987
0,4980.272337628695,758.0922291264994,2090.4768451133987,736.5696429602061,2250.169540224353,340.606983122148,2140.8710180540997
0,6150.574964258372,453.1699486763287,3370.7618016665538,937.8120116919204,8450.61848618928,525.8796274668669,9190.36086330047
1,1290.3747960824833,452.42042996925016,2920.895467067742,492.49524112980606,440.5637683511349,874.5008273251518,8670.777326851188
0,6510.072680598567,795.6887588427783,8690.88185720737,908.2466515591278,2690.7291029491876,787.9997550397075,310.35249275894415
0,7120.7226331262755,799.2706848776677,6110.683149452858,179.31361689226873,2390.1865441961686,243.61052966963936,800.64739241282
1,4790.462597110231,192.0827230370154,4640.945756259189,12.880667967244001,8760.613568900688,415.0000693858521,800.6437072394253
0,850.2684967068317,509.25366818844157,1750.1831764098108,760.9377922302218,3410.4165190080307,182.27500140498927,3930.245538667473
1,7170.610425855904,128.02253285926707,9680.859651893088,504.0505825671132,2460.831832155292,454.2679361866068,5520.518675413109
0,3500.9370564347646,757.9210224493354,4810.124115462293,639.4302841864265,6090.629581670616,568.6903683436714,1500.0993090771053
0,2930.6361859837393,276.0690907782678,30.646241676177183,248.399887519817,380.2899580590254,352.9799656917355,3260.3777201144344
1,2220.8037131176175,149.5637113434653,9500.57183553299,719.9070302337788,9540.964457587743,518.6899220098115,9820.423742576555
0,1650.2690163272277,246.0428783164291,8080.028196727248,573.9968906527068,5000.56496324472,363.52085865142817,2260.9748903980053
1,6590.828810407672,532.2821085551018,1790.0312435064766,508.89386729742864,360.8497486391525,601.3020527403801,1650.1929462574676
0,1580.1174985723303,300.70018465227673,9230.550711544374,259.56592217080896,1790.434251679636,34.61427382058375,9260.649523326352
1,3910.5094749577506,788.2707580879015,1330.0506634582823,649.8057240359135,5040.979031039054,562.6510047042105,5800.238887112119
0,4300.6522836182685,138.70670382146278,4820.441272190106,980.3198051711367,1200.4602423001018,22.91979916300377,7740.423703469354
0,7490.049740534286,528.8621760867925,2040.2712363654111,802.3545868615074,9480.523092307005,0.17246252355788483,8500.893432585304
1,2010.6368430125672,388.29044031888895,8190.991772223259,869.2486093673765,9690.503980424923,981.0682153115199,8900.616044836106
1,930.8464581090129,8.102770080262282,9270.875503726587,169.46948751512193,5380.208460097164,807.6729182444074,750.8438161536893
1,3520.0956461186693,782.7636576938992,5240.858881293847,264.5142706272042,4700.239703466695,849.0350611880974,3400.069849872171
1,1100.1703649759158,174.7748265247046,9260.839265566636,322.19413505556673,2880.2832662292208,597.6196474637743,7190.379228269495
1,9780.644474443929,983.4507052262198,7900.365704491341,540.8745257099107,8430.685121092842,777.415316828246,9990.649503631068
1,990.3687870740812,205.50585194441805,7960.203263926741,195.46939961937247,4870.773219710758,186.7838340788514,8960.5605077808
0,4600.112757599607,725.3379983314336,6810.631777713755,498.49017184922764,3900.6561475749554,964.2249686841396,8090.628593695021
1,2430.2862244732096,79.93438693895496,8070.694997985959,648.7909365112057,1620.8439188063883,369.26052214165395,7210.168365675812
1,460.9642473892677,878.7502502762972,3620.1832711152147,461.9230008224943,7130.902513886737,250.8874261399995,1340.4723567814463
1,7400.824126324496,338.7043132264302,4460.359932589503,107.31842002483808,5010.3731211118975,76.2459512721221,5200.076239926614
0,2960.610429152638,735.2246064282608,8600.766811820593,233.45323286815284,9430.387002443844,262.1517658589175,8210.031037149747
0,9980.940605822081,221.8085064670626,6360.342912947058,323.17531887019703,8700.237499822544,898.080451733819,5120.684928209673
1,7120.525983205217,949.9519173955343,2960.3903924416513,241.70752442427315,880.57554507846,708.6007631075528,3990.7722438051173
0,2840.99445281449,392.0103292217631,6500.708073578125,644.2395517204412,9410.855057088567,673.3629038078772,9850.333414152552
0,3680.84857609504,798.2791918314025,1510.9340597006483,538.1841469568595,7570.899470066156,227.73243221642153,6930.655332930109
0,5880.193746386046,846.7206096559778,9480.158759478485,581.893510281466,5640.378305799911,595.4490392642551,8860.659958462176
0,980.980360559518,21.822032837114303,120.41193503079435,64.07951590214894,9460.607500082771,609.6872235359108,9680.349070236123
0,5710.305643605719,906.5600178204456,8930.909891065989,743.3538244137966,1290.8732060129937,898.608401000802,4730.188131802936
0,3420.721399052333,531.3138265072294,3680.1351345508433,472.1570704468094,3630.6537264703156,298.7567564472722,2280.052880249738
0,9150.85259280256,543.4671700615802,7230.706499757236,109.43472932378522,1100.612775185576,800.2594178257019,5620.008485225637
0,5610.482305711663,816.0155802413622,4510.059581281517,197.0228290374355,550.5437244994508,676.9426103178004,7050.7386515651315
1,6750.843404743922,491.34425942249675,2790.2900108614454,507.32217905166755,5470.7929958513305,70.80980659896304,9750.997327269455
0,6880.626900312675,194.30290185524353,2590.7468290318548,766.2131879263786,4330.500401671394,4.381709415832973,300.9013896882624
0,2590.4062840240354,110.72993203120187,6760.6398266139595,554.9633139212818,8310.88273512181,448.3999677669841,7360.1444232039685
0,9410.57777757145,866.2977533861975,3310.642987236766,307.12091910119074,4600.3229977571455,177.98260643387997,6440.8295838408585
0,9270.324542404418,506.9441863684674,900.6027357806782,523.3263276431661,6410.976453729469,956.17670039326,4770.980169792156
0,8020.626021614579,850.4217128102345,1930.5217204401395,95.0673587901522,8010.100012984659,613.9783395057149,9840.873373522714
0,1860.1335411906698,550.6622487505946,9500.117931643314,946.9554404878687,3880.620740195509,525.3975179621254,5330.898134985142
0,490.0756428318764,759.5874534716114,1300.7845312659094,280.09418132958774,3610.0034760967787,948.9298187948796,1610.5738758980965
0,2180.102598526276,285.04219806861784,1640.1549104968467,526.080708576321,6220.972516712157,900.1611487861245,4900.104037817976
1,7600.234509205892,934.9360594665491,8040.721090361538,429.82165345496486,1620.8502339139789,100.72746204720039,2050.032622730667
0,910.3661238792366,261.41930867221816,8390.891649607047,41.65617789943339,4090.8627441896547,894.8547976733306,8610.96812850191
1,360.55838583250096,158.03533347624924,3570.413959553561,727.3819411793504,9380.67438567227,851.7545549804134,1550.9012989246967
0,5780.758747562695,518.1424825716788,8970.892409559532,237.8156234690607,3050.1892166504126,563.5549759320434,4730.594211441318
0,8050.170305437626,124.90697186481995,3540.761142519864,584.5852552690559,5810.0719080809,350.4619033813608,1570.7418242456445
1,3940.0459380107245,969.8730395766895,4520.838827461999,897.7034615401308,6600.762453182855,635.7373940927589,5930.1473387949245
1,7860.778201119341,6.863485964092365,5970.350960991527,690.8909330710314,9890.320912180789,716.1470377761348,9030.198509109043
1,380.3608625109016,776.8590221068263,7970.6497411006385,791.9625442489678,20.314502363108552,493.13426276097965,7110.728120001313
0,2040.7110037938392,486.6021874774747,7220.325439900587,203.52510454355865,6500.900216000781,328.195642377208,3020.593607337191
0,2510.309232594296,361.010462520236,3360.8905903859923,125.2109438138082,4760.693036919035,800.3566176086459,690.7377497894191
1,1810.9401054685063,826.9091065540489,4570.920997066226,24.118686456628964,4170.941239010762,268.7762184602257,9990.984059809049
0,1730.7842566131947,299.4258358225399,8880.027798449557,311.3213990440075,5490.46780761231,518.0551565568029,4120.914405222146
1,9900.964926092864,523.9655551229529,100.76436529544547,738.4285898534711,1870.4737324565672,218.47902381331417,5330.917551141967
0,9440.000664550784,875.2328496918301,1430.5689828232555,89.50083203741409,9500.724637322897,648.2604499962591,4010.3290349503995
1,1900.6055307143922,193.35622584471275,7740.324731659655,254.33594218439984,5130.217023106545,453.3575127044757,9430.803135787077
0,3970.272113286897,269.7996959948723,2040.4252727194544,778.5887553724884,1770.6610355303965,374.1083300321138,1840.1428241580818
0,8420.403700688075,912.2243984717992,2840.098812111227,811.3545171286939,2960.2813459338454,829.3645335357667,8600.572214188449
1,550.741597734693,56.435786421686934,3890.6793401726322,194.81054718206724,380.8207654528735,924.9759742697117,9790.900284547908
0,4780.547487224539,690.7408222721888,5290.240025775774,736.470125551956,5610.364386706533,762.281762454549,9730.085280066547
0,5670.672406121216,245.63276210719977,5080.342958860713,290.1531749847513,130.80682562382862,507.1872044773911,6290.701106483787
1,1250.2200500460845,611.32051640006,870.700931797442,51.63955592443759,490.6912117107716,905.1792215534222,3830.7991234314663
1,5680.507297385621,955.6493928020619,9960.20516209617,248.5425231611358,3650.11584856713,347.7222237663497,1400.779348875346
0,3690.1042846130467,838.6697006342782,600.5028647055786,777.0921379560233,9000.227151424575,754.528643671603,3970.1767157557006
0,3590.909457602267,93.5687123017018,1250.1045082767457,169.2962865187313,7660.854641102186,796.5623194118608,3310.0396393509673
1,7250.837873888542,215.54380573121722,6930.7768420956045,728.943376179895,7290.586323910127,391.332771743847,7600.948181444358
1,7020.021616011188,764.9676318477703,8970.506437013608,355.5895674899614,2380.3463212422853,74.2921952739403,1660.1207648242714
0,4440.509931673782,249.9315126566126,8210.269013318977,692.0561942817247,5750.1475261910045,626.5637902391188,4110.418627663688
0,5210.526955670465,905.9871267466476,1800.6680274037953,723.5450832387112,6900.696544040143,23.52282838194684,780.1012220379721
0,5390.317036620055,610.3381519238154,9030.920524504769,812.653080904184,510.72179437611294,203.6587140655257,1630.3902494795104
0,9180.005738415304,121.20024487070604,60.55251100419686,526.2722038463924,5010.054727793156,379.1893068628492,3440.6397689826485
1,390.2164903272391,805.1702308562566,5630.101530685465,458.6514537179164,1300.410730045166,403.1468343029973,8880.342324509224
0,6380.444664439168,229.10270417131483,8980.509857697249,309.94331874895516,3430.793600822272,322.388277257644,1980.0140878298319
0,940.2017465376107,501.4549877562899,5720.353353200737,294.4584881407831,9850.646865183999,239.2708147542179,9040.774891529325
1,780.1270033350345,895.8323214966354,450.4534376666545,461.66706633023176,5220.071387774947,893.4103488863993,6800.042485465471
0,210.45214053416132,372.7220749400589,4280.308239047444,296.6891086495994,350.74110966548255,864.067475773915,2340.5342587856644
0,3040.3396281646437,129.40810387931,310.0065246000079,473.21731044739613,5850.768769470616,491.77401652969985,2710.1828024791043
0,5610.08771604189,755.3025477932007,2950.485050820621,156.26676390187654,5720.305920875055,999.0037296344301,8900.074199109811
0,1000.2536334753427,416.6622840643722,830.1423888617223,908.556301953727,4210.857933387036,529.375450898686,4260.550621394847
0,5790.408857237396,384.49629326757264,7680.9347104496155,670.3673220762563,5830.978587940161,516.5280871303456,7820.925072238064
0,2720.818704855337,191.766834052564,6370.726249922943,900.2372532708206,1460.0122666448278,175.87919395052091,200.36236549876227
1,8060.860604317545,57.63370923596561,7140.527814805737,235.5579159566605,5230.535639215276,122.01569163511068,6420.240098846897
0,3910.5114584564603,133.57106916126986,1370.526578835532,181.5474888465848,5230.17369075416,659.486735414465,7500.920214117748
0,190.34004603500208,251.47842461955403,6160.0706453105295,303.73917133533115,420.98696105898205,831.0774443117217,5480.032987000526
1,3990.868696468922,131.47097088888268,3040.2478158808162,427.8022614462649,6080.335205682109,383.8049944581818,3230.5581153954954
0,2650.605818366275,630.3464018980003,2970.9760220062326,656.492324022088,1610.6986431896266,279.1275326667393,4630.080363068373
1,5800.324819248612,778.1724104557003,5280.678106548143,827.8983117158573,4030.1305910840642,145.5086142699729,7770.030261081586
0,3150.884036086216,513.7780189737175,3600.264697293958,801.128823843497,9360.797518002284,656.6958991286092,8800.365008748011
1,7950.060828018799,195.08181033837013,8810.31288917927,235.97729641182357,6050.277345190353,735.7170154576417,3170.8559957112593
0,6090.145191280565,519.3391769038533,4920.630740725298,461.5394133132041,5130.146318475128,73.94350586020357,1170.7680506745996
1,9580.650257554202,673.2034475757246,7470.02777330393,441.1477888458241,6290.57180756535,705.4931649695163,9410.661204595961
1,6050.81769606845,124.4764247602554,8400.397996808286,408.4913061588965,4880.727189714671,43.97784269024329,3650.646146643695
1,710.5423937916406,106.16002182646746,6450.962236844241,789.14734924707,1960.282344810121,712.3416443759122,2140.999167574638
0,3090.307011789168,683.1322485084924,5970.815066129019,343.64010303108773,7600.416824021757,741.9969068532687,4600.219087886505
0,9680.99850882022,369.70946059418054,3580.4822782481106,470.4459541017526,4300.256884552554,534.2236225901518,7040.679528331036
1,2290.7808286149575,843.077959077528,9960.543962594558,808.2398934781919,9690.585293893504,386.3625850095216,8030.574873410363
0,8520.848856743449,765.3444054230888,8850.437486778112,815.7357067610446,1330.627857660606,76.15342293761184,1640.0216804010486
0,6230.652295858089,399.65303838346483,3780.4658606243916,236.58303750818106,4100.850815895376,745.6378395363924,9540.466860814357
0,4120.826278432874,298.1046735629935,1760.6848561858844,489.8981424984604,3270.5751936325723,651.4676599713133,7300.158891665455
0,5380.513020242126,320.27194862866435,4450.1518737286515,167.80661266613953,9140.871677416326,326.986978693869,7770.780575784006
0,4170.823592861295,459.91813760437657,2590.6227864609687,311.68965500444085,7420.1304961048245,962.8784745654535,8570.633556316181
0,1160.8534524927484,693.6133916712258,7070.62014032814,328.55156721820424,6830.736222497821,899.8845326588734,8730.81119456564
0,1250.1738128221368,954.2988634003672,5030.104928935013,474.69928102914156,1110.9521683716566,928.8012848386965,1740.9536517974796
1,3260.9660903174176,539.4878922083657,8490.920878448384,66.86841915876482,2800.501863736609,56.396357398277985,8960.501023596074
0,2890.6736895604945,45.10878690927138,7490.4655886521305,44.05221518368333,6550.8133822109485,780.7075273323322,9360.969464338492
0,8100.319802268775,709.3488269434123,670.7989451615553,322.60798551816004,3740.758797650006,46.88739003739831,3030.091891480105
0,2500.7333069288093,840.7088124433423,2020.551268891248,191.20974698208693,6030.2515996954935,23.66790717824656,9690.458744725043
0,1730.332507991935,535.0703636998744,2620.0345063094796,118.02532400463888,2570.7812893965397,540.4768310400941,9870.899063064033
0,3380.66699373037,79.43939295994412,4720.322426667526,727.563540180051,2570.63807865438,807.4081967237857,4070.9951390886304
0,5870.243349139716,500.3241394913316,3430.7975411221482,530.8224545874888,2510.6176206731966,872.5143926694346,590.5007182405398
0,5600.92690751358,321.4678346197016,2120.2768217446273,147.42677302875288,4470.210792443865,997.727240710575,8800.294325478706
0,5240.643914952408,114.42038175347203,4690.268010558669,311.0560483790041,3710.219042253608,275.99164220981015,6840.971352295195
0,6140.722826770974,323.25574254276995,1910.5387598563896,923.7413971245617,8770.639841741335,891.3353622100059,3330.681932997991
0,9030.15450887433,833.1525828144257,9050.112832733636,493.7343470897817,7020.430124869788,440.3126450736589,9470.851209934743
0,5480.491497122341,388.5321021793423,3020.269815570558,326.4022946922906,8760.69517844598,91.81130251431684,9940.636154678292
0,4500.68364693605,64.44319897733743,4140.1518767342195,934.5386932716485,2050.8274917565577,71.46162526049812,5660.847158732542
0,3230.1188348292026,467.9047106538655,70.1656383400082,402.11671468998003,5150.34806317539,624.3789807688072,800.014324991216
0,9570.450040813726,952.2580442707359,6200.475116307717,8.472096030154459,440.63869648619124,945.3255237683919,6640.114479675881
1,280.4684601128803,905.3120910255961,3070.745641347908,503.9441406125305,2750.7451095062424,115.74077385542462,3400.2158722236604
0,3060.254896433912,858.5136841712351,2060.3474782617577,643.3416204677775,4860.532211157775,415.54669840968245,6960.924349738732
1,6770.279180087233,631.9485224821474,2640.942758809292,247.48826317076887,4990.8849224781925,867.2517201173804,2910.3072206645797
0,6900.1261947438,699.6382145333257,8160.328815812388,731.0240340955626,5940.852091713033,730.0518410629239,9640.152300634194
1,5090.898267312635,546.9044203795684,3960.649544253716,317.1790521149708,7550.489304836038,594.6829732339562,6350.013348186589
1,910.7194092883186,419.9180631590765,8300.048170786245,189.32514825038749,7750.094324948788,0.9508200309488981,2800.3892878774354
0,7730.589333279471,162.88796601707566,1770.2855592948852,230.92000746632306,1910.8619270692307,650.4925647808973,1270.0168492682924
0,8900.129508204302,264.1619527235699,3450.2608003447735,641.9394834817496,8070.8734123752865,679.4678429741269,1680.874659262687
1,1810.1919178251912,77.51545253252138,7620.836710610994,218.66727724743254,5420.1704931889435,579.1574915161192,1790.1254844914704
1,9120.68914788675,877.1657275337985,1970.8847035244708,298.9166284127143,8120.986097864108,848.4955778724375,20.6767699399322
0,9440.799480259433,680.845730763511,2960.4213394008307,359.82635159625875,6160.892373625272,201.93590002889565,9960.150436385251
0,3360.3529650464734,959.2398547837128,3830.511661949478,392.1795105892393,6300.503515307716,741.5463376817704,8890.455686072237
1,500.9243640504894,165.75569121891712,6580.1807123657845,231.30314818253368,5490.566738565922,405.3120870577658,1290.6412965771083
0,3980.027438304273,45.18502425717033,200.3794917873054,514.8357174707609,4400.1199867881605,307.8529711116799,8030.731429984201
0,1030.9058905480856,368.96951987059794,9180.99632465479,938.3646252723063,5440.1313952453265,318.3576808659785,5780.07313134172
1,8090.600407099776,557.854953157126,960.1633300257716,374.1238843689772,4060.1798957690485,64.87216178042726,2780.3908469631947
1,4420.936571964297,902.9801525215597,1540.5938237470052,172.62725379463458,9300.908863965304,436.40615134913764,3960.3839002624113
0,4780.787797931144,377.9533204285542,7160.266533707575,962.9635040809593,4500.366784728559,362.92359434889397,4600.7750592229095
0,990.8853141557511,880.4676136019277,1630.4862269313644,426.5270783264892,1570.1493193320844,243.3212939056419,8980.327126922113
1,6830.507596027258,113.11000114463373,4580.5338905502185,734.5624896562413,6400.087258469687,567.2638393370047,1900.7772156588612
1,3530.0813157621305,478.36240581605904,6220.1450926380185,407.72010719040156,7250.37460683982,718.5660145320844,690.5346072074743
0,3760.9079199428816,218.22351049556437,880.7830065967679,706.2032683509286,7520.068494591803,886.0546109096819,1200.6442488261266
1,6360.202064254571,835.1385881632673,5010.269259872404,573.1562913004232,7350.8899970217135,803.011376202997,3710.7143705208673
1,7920.03129667971,120.2219913325947,2930.7772851487393,150.46733835678555,2160.8539020001845,155.96363501987256,80.45202612443107
0,8910.856732722168,852.1196209734203,3520.0547895088516,52.713086367556976,7990.851380905725,593.1389230199097,9400.330837851783
1,3270.0479902062425,509.26708648635395,1940.3782251560185,852.111071269352,7480.8791005448165,36.87117794535125,720.310030258793
0,9340.065982624725,177.49653118236915,6830.984767532951,92.58193078222189,7740.544168271838,679.7891097640038,1790.3929518756859
0,3640.223670679605,660.337625910061,6910.120190324016,106.72116808736688,2850.6932952598045,844.3270958878695,4290.607180311713
0,1170.3291894767735,541.0016463007798,8350.322600938229,163.81202937744246,1880.0120904545581,495.52223494660063,550.2940543818937
1,9090.28054362813,728.3995561625366,440.552566416978,721.4822011832059,9460.691299297321,672.6256673007091,6890.364325016706
1,7440.771717250528,193.7767237800194,4750.676934993782,486.02438942556336,7470.180488968292,698.3234065719448,1260.1159288918523
0,4480.408137923971,383.0921256258368,7450.594745841202,54.32471905455966,8150.601522666812,772.9748702470054,1420.8852170748034
0,7200.928021652997,190.83345163663256,170.31593689311237,96.51372315956985,7360.475351465118,547.5936431097616,2030.7478343765465
0,900.8139726584078,62.00941266349997,6000.431751678944,144.41110608172733,2090.0813031556727,55.24141473286005,4600.928538681255
0,1510.2277234036621,236.09425354360758,5360.584222606403,522.2989460647507,2440.5085854313857,475.7523304391424,8510.836033348873
